这个女的和天使一样,531.55300,2019-03-16 12:31:26,d4fa335b
awsl,6.05100,2019-03-16 12:32:28,8e03b84a
awsl,3366.13700,2019-03-16 12:32:51,1e06eeb0
最后亿次,38.28000,2019-03-16 12:35:07,7b05f6f5
和被欺凌的是朋友，会被一起孤立的,603.14500,2019-03-16 12:35:15,d4fa335b
不坦率,4041.52400,2019-03-16 12:41:29,c4792673
没看过漫画但感觉这个女的好像没做过欺负女主的事啊,921.68400,2019-03-16 12:45:31,d4fa335b
就是植树欺负了也不道歉一下，还打西宫的妈妈，这种女的人有问题,1032.19800,2019-03-16 12:48:34,d4fa335b
OOO,4206.73100,2019-03-16 12:48:57,5aa36456
感觉男主和女主终于接纳了这个世界同时也被这个世界包容，这世界本来就是很包容的吧，包容你所有幼稚的瑕疵,6477.65400,2019-03-16 12:49:53,5d0a0115
2019加油,6500.69900,2019-03-16 12:50:15,5d0a0115
黑发女的人有问题,5162.70500,2019-03-16 12:51:09,d4fa335b
植树人品有问题,5175.34500,2019-03-16 12:51:43,d4fa335b
说女二没错的你在想什么，难道因为爱情就可以欺凌别人了,5188.66400,2019-03-16 12:52:42,d4fa335b
干的漂亮,5192.42500,2019-03-16 12:52:58,d4fa335b
女主听懂了吗？,3995.40800,2019-03-16 12:58:07,d4fa335b
佐原又做错了什么,4102.12800,2019-03-16 13:03:10,d4fa335b
nmsl,705.46200,2019-03-16 13:08:22,5ad6e8cc
haokeai,415.03800,2019-03-16 13:10:22,effae5c9
手怎么了,5526.80800,2019-03-16 13:10:43,96c1db91
婆婆走好,4541.62200,2019-03-16 13:10:51,349c53e9
以声之名，塑花之型，将你之名，刻于我心,6254.61500,2019-03-16 13:12:10,abea87ef
【广东脏话】,4062.49000,2019-03-16 13:13:15,10e275c3
**我*你*,4136.34300,2019-03-16 13:14:29,10e275c3
贴叉了，**,4244.61800,2019-03-16 13:16:18,10e275c3
不拿照相机就歇了,4961.70700,2019-03-16 13:20:30,10e275c3
惠？,3392.08600,2019-03-16 13:20:34,9231595d
字幕好评,330.74100,2019-03-16 13:21:40,28fbd605
完结的去死吧,5054.31100,2019-03-16 13:22:02,10e275c3
********,5394.64200,2019-03-16 13:25:18,10e275c3
2019，3，16,5812.94900,2019-03-16 13:27:42,70e6694c
衣服上的是血吗,1064.29100,2019-03-16 13:28:08,9ebb2c59
我已经落泪4次了,5281.29000,2019-03-16 13:29:46,c5b45dfb
2019 3 16,5794.26300,2019-03-16 13:29:46,10e275c3
四川脏话,4043.77400,2019-03-16 13:32:16,fe5c696e
以声之色，塑花之形，将你之名，刻于我心,6309.20600,2019-03-16 13:35:20,10e275c3
开头见,6346.35800,2019-03-16 13:35:57,10e275c3
感谢翻译君,6241.38200,2019-03-16 13:36:23,bb269b88
つき（tsu ki）和すき（su ki）很像啊……,3635.10800,2019-03-16 13:38:10,cd4c980a
2019-3-16,6346.96000,2019-03-16 13:38:39,bb269b88
ctrl+w是魔鬼吧，幸好我没试,3382.77000,2019-03-16 13:41:44,8e42c341
抽烟的手势,1894.92900,2019-03-16 13:42:44,9ebb2c59
挑战加一,61.28900,2019-03-16 13:45:53,95fd828c
2019-3-16,5778.06700,2019-03-16 13:47:12,fe5c696e
打手冲,6000.81300,2019-03-16 13:51:45,2c6ca437
再来亿遍,54.52600,2019-03-16 14:00:30,ca68dd6f
3月16,275.35500,2019-03-16 14:04:38,ca68dd6f
Alt+F4截图,3397.29600,2019-03-16 14:12:01,988529b8
引流管，这下男主腹膜腔内感染没跑了,5621.90000,2019-03-16 14:13:05,a3c674c
486小号,634.41800,2019-03-16 14:14:07,17d8d807
以声之色 塑花之形 将你之名 刻与我心,6291.49200,2019-03-16 14:21:32,e5f9ecd5
2019 3月16日 何子健 以流泪,5781.90000,2019-03-16 14:33:03,18cfcd56
2000,56.27500,2019-03-16 14:35:01,c8602d33
3月18的一边去，我16号看的，还没到18号呢,5810.35100,2019-03-16 14:35:29,8696e76c
男主其实心底还是善良的,566.67400,2019-03-16 14:37:34,bce2e408
2019 3 16,6526.69700,2019-03-16 14:38:55,c6e5b6be
这个老师真的。。。没有好好引导学生,879.07700,2019-03-16 14:44:23,bce2e408
走好啊……,4529.91700,2019-03-16 14:47:38,28fbd605
男主一开始并没欺负女主，但一旦班级里有了这个氛围。哎，一开始学西宫说话也像维护朋友,1109.30600,2019-03-16 14:50:06,bce2e408
而朋友最后却都没维护自己很伤,1110.92700,2019-03-16 14:50:32,bce2e408
哒哒哒.梓琪报道,16.41600,2019-03-16 14:52:42,1733b12f
从值野那里到姥姥那里，给俏子雪上加霜，使她更有了自杀的念头,4805.67200,2019-03-16 14:53:57,28fbd605
超喜欢这个胖子,1445.63000,2019-03-16 14:56:32,bce2e408
3.16,260.39300,2019-03-16 14:58:07,1733b12f
强颜欢笑……,5254.80200,2019-03-16 15:01:57,28fbd605
2019 3 16,5813.70000,2019-03-16 15:05:41,598e885c
真香警告,270.99500,2019-03-16 15:07:48,b4f2e8d4
开始泪奔,318.87500,2019-03-16 15:08:46,b4f2e8d4
这种气氛我问你吃的下去吗？,4762.14100,2019-03-16 15:10:14,4734dbe3
前方高能,3421.15600,2019-03-16 15:11:43,b63a21a3
男猪脚王境泽附体,500.06700,2019-03-16 15:12:09,b4f2e8d4
盘他,520.10700,2019-03-16 15:12:32,b4f2e8d4
以声之色，塑花之形，将你之名，刻于我心,6279.88500,2019-03-16 15:30:13,a64b9721
开炮,5703.81900,2019-03-16 15:40:35,b63a21a3
2019-3-16,5800.93800,2019-03-16 15:40:46,9ebb2c59
2019  3  16,57.56200,2019-03-16 15:41:26,5fed178e
2019-3-16,5779.28000,2019-03-16 15:42:10,b63a21a3
suki,3502.23300,2019-03-16 15:43:01,4917d776
新人看番,84.77300,2019-03-16 15:44:52,1c73633d
2019  3  16,265.60300,2019-03-16 15:46:19,5fed178e
男主反应和我一样。。。全场憋着,3772.65100,2019-03-16 15:57:51,bce2e408
p r p r p r,3901.96100,2019-03-16 16:00:06,bce2e408
2019-3-16,25.28100,2019-03-16 16:01:11,391207de
2019-3-16,5810.37600,2019-03-16 16:10:26,255b5a5b
国家队的等等我，诶对了还有杀戮,4510.20800,2019-03-16 16:23:23,d1651b81
全剧最烦人的一个,5389.33200,2019-03-16 16:27:46,bce2e408
纱织姐姐辛苦了！！！,424.10100,2019-03-16 16:28:58,443e848f
现实这样，会怎样,657.82900,2019-03-16 16:31:07,6c6f043
我月亮你,3527.55500,2019-03-16 16:32:04,c8602d33
满天星,4190.98100,2019-03-16 16:35:15,67a92c10
感觉会马上去世,5707.76500,2019-03-16 16:38:10,6540c59a
我去*****,3992.18400,2019-03-16 16:41:18,7fcf01eb
淦***,4005.77800,2019-03-16 16:41:42,7fcf01eb
【石家庄脏话】,4059.78900,2019-03-16 16:44:47,7fcf01eb
2019-3-16,6369.45500,2019-03-16 16:51:06,c8d191c8
便便形状的番茄酱,1894.50300,2019-03-16 16:53:57,a95beb7f
婆婆走好,4525.77300,2019-03-16 16:55:44,7fcf01eb
婆婆走好,4545.11600,2019-03-16 16:56:47,7fcf01eb
cnm（脏话）,3278.96600,2019-03-16 16:57:19,7d8c6ee5
（B站脏话）,4066.61100,2019-03-16 16:57:20,f855cbe4
2019-3-16,6352.55200,2019-03-16 16:57:55,ca31b1a
质量真好，,2221.66700,2019-03-16 16:58:34,6c6f043
cnm欠收拾这种死小孩,704.38100,2019-03-16 17:01:04,e5c1391
婆婆走好,4522.55200,2019-03-16 17:01:47,145e29bf
谢谢你曾经来过，多谢款待 ，我会洒脱,6399.46800,2019-03-16 17:02:30,7baa7089
金发的那个好好看,209.83400,2019-03-16 17:05:08,82e5e48f
小学啊，他也还只是个孩子啊，知错能改善莫大焉,1265.32300,2019-03-16 17:08:59,f68772c6
2019-4-12,5788.43700,2019-03-16 17:15:40,c8602d33
***********,3284.19100,2019-03-16 17:15:53,5337fe48
怎么流血了？,1068.99400,2019-03-16 17:20:05,82e5e48f
真恶心,4243.21300,2019-03-16 17:21:42,55b5cba9
舒服,4387.15200,2019-03-16 17:24:09,55b5cba9
婆婆走好,4543.06000,2019-03-16 17:26:52,b98175d1
2019-3-16,5821.37500,2019-03-16 17:27:33,b7cbb592
2019  3  16,6347.41300,2019-03-16 17:32:35,5fed178e
感谢绿君,6240.71800,2019-03-16 17:35:15,145e29bf
希望没个人对特殊的人善良对待,975.86600,2019-03-16 17:36:09,2b40570b
2019-3-16,6359.14300,2019-03-16 17:36:41,b7cbb592
***,4047.08000,2019-03-16 17:36:55,eb2868c1
2019    3      16,6334.90400,2019-03-16 17:39:24,145e29bf
2019   3    16,292.38900,2019-03-16 17:40:06,d3c4e80b
爽,5194.47000,2019-03-16 17:42:13,55b5cba9
婆婆走好,4541.55100,2019-03-16 17:45:28,eb2868c1
腿腿(ಡωಡ) ,1527.64500,2019-03-16 17:46:32,94e88399
值野为什么不去si啊,5325.39100,2019-03-16 17:47:35,55b5cba9
被删了？？,1109.72400,2019-03-16 17:53:19,11cfbc13
靠谱！,5697.53000,2019-03-16 17:53:51,55b5cba9
你是真的废,5024.85300,2019-03-16 17:54:51,fb2183bc
2019-3-16,5781.55400,2019-03-16 17:56:44,b98175d1
以声之色，塑花之形，将我之名，刻于我心,6261.20500,2019-03-16 18:05:03,b98175d1
送完赶紧gun,6135.24800,2019-03-16 18:05:24,55b5cba9
谁都有错，谁也不能说谁,4431.85900,2019-03-16 18:07:55,49af7a9
婆婆走好,4534.86000,2019-03-16 18:10:00,15526028
以声之色，塑花之形，将你之名，刻于我心,6273.65000,2019-03-16 18:11:11,6ec72993
名场景预备,6214.65700,2019-03-16 18:15:20,45ef2377
这发型莫名想到天降之物,1013.94400,2019-03-16 18:16:39,372d422f
剧透得好厉害啊，哇大神，看过就是不一样,2491.51800,2019-03-16 18:20:19,735c2da1
2019-3-16,271.72200,2019-03-16 18:20:41,769885d5
男主是个本性很好的孩子，变成这样完全是家长教育的不好。,1004.15800,2019-03-16 18:25:55,9a539ecb
他是单亲家庭，妈妈不怎么管他，基本是放羊。,1004.15800,2019-03-16 18:26:12,9a539ecb
2019-3-16,5797.97500,2019-03-16 18:31:33,15526028
2019-3-16,5813.76300,2019-03-16 18:33:36,6c6f043
以声之色，塑花之形，将你之名，刻于我心,6295.78800,2019-03-16 18:40:02,15526028
第8遍,25.16000,2019-03-16 18:44:45,9f9b4853
女主貌似只会说对不起,5792.34400,2019-03-16 18:45:54,889efaaf
根据真实内容改编,134.38700,2019-03-16 18:48:57,f9a8350a
太过分了,1569.03900,2019-03-16 18:49:59,6f5a0a01
-,268.07800,2019-03-16 18:50:14,249f0b95
那叫欧嗨呦。,1827.42100,2019-03-16 18:55:48,cf9c26a3
老父亲的笑容,2735.83000,2019-03-16 18:56:14,977961a3
这里，我来过,6469.38400,2019-03-16 19:01:38,fb2183bc
实不相瞒我喜欢这个小胖子2333,1984.84100,2019-03-16 19:01:54,769885d5
失恋补番,79.40300,2019-03-16 19:05:22,c00d2f2e
什么烂规定,2273.11000,2019-03-16 19:09:04,6f5a0a01
2019-3-16,6380.63300,2019-03-16 19:14:54,83c55f95
沙漠配音的你够了。,3083.04700,2019-03-16 19:17:19,cf9c26a3
2017年出的，你跟我说没用。,3159.82200,2019-03-16 19:18:45,cf9c26a3
2019-3-16,5795.93000,2019-03-16 19:19:06,b96430b7
删的好生硬,477.28900,2019-03-16 19:20:44,50acd8e7
见基行事,3810.96300,2019-03-16 19:21:36,e57e94d1
333,4541.71000,2019-03-16 19:26:30,4a129eed
月色真美。,3654.43500,2019-03-16 19:27:03,cf9c26a3
好帅♡♡♡♡,2905.99100,2019-03-16 19:27:28,6f5a0a01
好帅,2935.61000,2019-03-16 19:28:05,6f5a0a01
2019 -3-16,6366.58300,2019-03-16 19:28:41,b96430b7
比起这个，我更喜欢直野，直野起码不是绿茶,4120.14100,2019-03-16 19:29:04,e57e94d1
婆婆走好,4538.36700,2019-03-16 19:30:57,2b40570b
揍他！,702.54900,2019-03-16 19:31:20,77d5f74f
哆啦A梦睡过的地方,3353.78200,2019-03-16 19:31:43,8f3e898f
我恨你黑头发的。,3962.57100,2019-03-16 19:31:48,28b1dcab
暗示投币,2132.43600,2019-03-16 19:32:55,f9a8350a
我吃柠檬,4093.60500,2019-03-16 19:33:23,d1cdb447
这种人，见一次打一次,788.79500,2019-03-16 19:33:25,bcb0ee72
*******************************,4108.30800,2019-03-16 19:33:38,d1cdb447
五连绝世,4396.93900,2019-03-16 19:33:54,e57e94d1
弟弟,908.09600,2019-03-16 19:33:59,77d5f74f
活该人渣,924.73600,2019-03-16 19:34:21,77d5f74f
我是曾经被欺负的人，女主的心情我懂，为什么我没有朋友，为什么。,4018.17100,2019-03-16 19:35:16,28b1dcab
心疼硝子,5555.78100,2019-03-16 19:37:53,41f5c004
婆婆走好,4562.82700,2019-03-16 19:39:02,d1cdb447
去你大爷的,3271.94900,2019-03-16 19:39:04,b985eba7
滚滚滚滚滚,3289.10000,2019-03-16 19:39:21,b985eba7
回忆到紧张到不安到愤怒,1147.75500,2019-03-16 19:39:24,77d5f74f
看视频的各位你们有谁欺负过人，又有谁被欺负过。我曾经被欺负过，我想哭(┯_┯)。,3943.06800,2019-03-16 19:40:08,28b1dcab
天啊,4524.52900,2019-03-16 19:41:18,93aa71be
怎么这样,4527.85700,2019-03-16 19:41:29,93aa71be
听不见所以不知道字怎么读，只能揣测,1299.26500,2019-03-16 19:42:49,77d5f74f
新人补番,47.53000,2019-03-16 19:44:56,3880ffde
我以前被欺负过，我以前也遇上过这样的人，金头发，虚伪的让我想吐。,4104.50800,2019-03-16 19:46:36,28b1dcab
完整版哪有,1178.46800,2019-03-16 19:46:48,db071ad7
不被孤立可能男主也不会改过自新,1603.37200,2019-03-16 19:48:11,77d5f74f
感谢绿字,6232.22300,2019-03-16 19:49:51,ee1882e5
金发恶魔，我太愤怒了。,4138.99400,2019-03-16 19:51:09,28b1dcab
2019-3-16,5780.84200,2019-03-16 19:52:09,3d638be
记住那个戴眼镜的女的！,587.98900,2019-03-16 19:53:29,4860b81e
19点55分,6285.46100,2019-03-16 19:56:01,4a129eed
2019-3-16,5817.95700,2019-03-16 19:57:50,d1cdb447
还有20分钟，别激动。,5505.33800,2019-03-16 19:58:00,cf9c26a3
＊＊＊＊＊＊,3294.33700,2019-03-16 19:58:22,4102d5d4
2019-3-16,6360.98700,2019-03-16 19:59:01,bc914546
女主是天使。,4672.05300,2019-03-16 20:01:00,28b1dcab
2019-3-16,6358.52500,2019-03-16 20:01:36,84b9bd3e
稳了，女孩,2505.53800,2019-03-16 20:01:48,77d5f74f
感动又不是一定要哭。,5794.36200,2019-03-16 20:02:54,cf9c26a3
以声之色，塑花之形，将你之名，刻于我心。,6261.73900,2019-03-16 20:03:28,d1cdb447
感谢野生弹幕君,6244.77200,2019-03-16 20:03:42,f4b13861
2019-3-16,6371.76600,2019-03-16 20:05:18,d1cdb447
能和这么帅的妹子接触，也算人生巅峰了,2697.45300,2019-03-16 20:05:27,77d5f74f
2019-3-16,5952.62600,2019-03-16 20:06:00,93aa71be
 男主我原谅你了。,5130.83100,2019-03-16 20:09:14,28b1dcab
line是个好东西,2747.08300,2019-03-16 20:13:33,bcb0ee72
一千八，是个土豪,2821.44700,2019-03-16 20:15:17,bcb0ee72
得想办法把这个女人娶了,3362.64600,2019-03-16 20:15:53,77d5f74f
截图当情头啊,2853.85000,2019-03-16 20:16:18,bcb0ee72
...................,3520.17100,2019-03-16 20:18:37,77d5f74f
批小酱,1292.22500,2019-03-16 20:23:03,285bb198
真怕她摔……,2921.76700,2019-03-16 20:23:51,db071ad7
****,2798.44100,2019-03-16 20:26:37,d61d141d
【你怎么会手语？】,1198.66600,2019-03-16 20:28:12,687e1852
女主有点像月色真美里的女主,4591.74100,2019-03-16 20:28:58,f9a8350a
【我学了手语】,2059.07000,2019-03-16 20:29:04,687e1852
2019 3 16 20:30,69.04600,2019-03-16 20:29:25,9af39c94
【谢谢你帮我找回这个】,2138.15600,2019-03-16 20:30:05,687e1852
想打他,3524.39300,2019-03-16 20:30:13,bcb0ee72
红字是魔鬼吗,3795.28800,2019-03-16 20:30:47,3be87323
【我也是啊，对了对了】,2955.82300,2019-03-16 20:30:47,687e1852
要中考了,143.15800,2019-03-16 20:30:52,9af39c94
【你怎么能这么做？快去道歉】,2454.20100,2019-03-16 20:31:50,687e1852
谢谢你。,6500.48200,2019-03-16 20:32:02,28b1dcab
男主跟我太像了吧,1827.47900,2019-03-16 20:32:13,285bb198
【不然你就走吧，再也不要你了】,2456.56000,2019-03-16 20:32:29,687e1852
仗助,1997.54800,2019-03-16 20:35:15,285bb198
（这里是因为西宫看到网上石田从桥上跳下去的文章）,2458.60400,2019-03-16 20:35:19,687e1852
（然后让发文章的结弦去向石田道歉）,2458.60400,2019-03-16 20:35:44,687e1852
曾经我被欺负过，现在我害怕所以想欺负人。我错了，真的错了，我也明白了，谢谢。,6543.20300,2019-03-16 20:35:56,28b1dcab
买表的是段友吧,4078.73800,2019-03-16 20:36:18,3be87323
直野是除了男主贡献最多的，她没把女主当残疾人看,6223.29100,2019-03-16 20:37:49,4721877
【呐呐，刚才怎么了吗？你们在说什么？】,3308.62900,2019-03-16 20:38:03,687e1852
【好开心】,3794.11800,2019-03-16 20:38:51,687e1852
【不想活了】,4506.09600,2019-03-16 20:39:28,687e1852
【对不起】,4654.10300,2019-03-16 20:40:11,687e1852
【和我在一起，会让你变得不幸】,4658.08500,2019-03-16 20:40:47,687e1852
【奶奶】,4566.76900,2019-03-16 20:41:48,687e1852
【我来啦】,4689.28300,2019-03-16 20:42:21,687e1852
【让他一起帮忙吧】,4713.22800,2019-03-16 20:42:50,687e1852
【让石田也一起吧】,4774.53700,2019-03-16 20:43:27,687e1852
【她很开心的】,4846.38100,2019-03-16 20:43:56,687e1852
【这声音就算不用耳朵，用心也能感受到】,4894.44100,2019-03-16 20:45:51,687e1852
【回家了】,4908.22600,2019-03-16 20:46:20,687e1852
【学习】,4915.73900,2019-03-16 20:46:47,687e1852
【没事的】,4924.01100,2019-03-16 20:47:05,687e1852
【做朋友】,5132.10400,2019-03-16 20:47:36,687e1852
真爱,5579.50100,2019-03-16 20:47:39,77d5f74f
四个女人一台戏,5225.99700,2019-03-16 20:48:24,529e464
【不想活了】,5275.76500,2019-03-16 20:48:59,687e1852
欺负人不代表本质坏，大多因为顽皮,1524.33900,2019-03-16 20:50:22,69ced549
你个**,3285.57300,2019-03-16 20:50:57,35f9a0aa
【做朋友】,5850.69000,2019-03-16 20:51:56,687e1852
二周目,7.40000,2019-03-16 20:52:29,1bd5f1e2
【早上好，我来啦】,5914.26400,2019-03-16 20:53:06,687e1852
【为什么向下看?】,5945.53900,2019-03-16 20:53:38,687e1852
抱她啊！真捉急,5673.85800,2019-03-16 20:53:49,77d5f74f
【盆蛋】（植野的手语还比别扭）,6186.70400,2019-03-16 20:55:53,687e1852
扁的,4816.42700,2019-03-16 20:56:28,f37086cd
多喝烫水,3626.18300,2019-03-16 20:56:35,87c76554
【手语施工完毕，感谢大家观看！】,6223.38200,2019-03-16 20:56:45,687e1852
一定是扁的,4816.42700,2019-03-16 20:56:48,f37086cd
婆婆走好,4528.08400,2019-03-16 20:58:06,f30a78a6
好恶心啊，这东西,5380.50400,2019-03-16 21:01:08,ea0f184b
（至于后来硝子和石田有没有成为恋人，这个在原著漫画里也没有明确表示）,6224.07200,2019-03-16 21:01:28,687e1852
（但是从氛围来看，确实像极了爱情呢）,6224.07200,2019-03-16 21:02:02,687e1852
黑长直你个**,3991.27600,2019-03-16 21:03:07,35f9a0aa
【大家好，手语的地方底部弹幕会有翻译哦】,0.84000,2019-03-16 21:03:51,687e1852
*******************************************,4149.79800,2019-03-16 21:05:27,87c76554
今天才19年3-16啊！,288.10200,2019-03-16 21:06:02,d3bc55c1
抱在一起,5706.46000,2019-03-16 21:06:52,3be87323
抱在一起,5706.46000,2019-03-16 21:07:00,3be87323
抱在一起,5706.46000,2019-03-16 21:07:09,3be87323
抱在一起,5706.46000,2019-03-16 21:07:24,3be87323
好想吸猫,3074.77400,2019-03-16 21:07:49,cd21b0f9
【BGM:slt】,5518.43700,2019-03-16 21:08:39,687e1852
至少黑长直他自己承认，绿茶死活不说，黑长直比绿茶坦率,4254.07300,2019-03-16 21:08:56,87c76554
基♂之形,1881.26900,2019-03-16 21:10:33,8fd235a
中国极少有这种霸凌吧。从小到大对残疾同学都是十分关照的。,5256.70600,2019-03-16 21:13:08,4b04aeff
（在石田住院期间大家都有自我反省，其实大家都是好孩子哦）,6097.85900,2019-03-16 21:14:39,687e1852
帮助,604.07500,2019-03-16 21:18:07,62e5bad2
新婚出鞘,5597.57900,2019-03-16 21:24:39,bcb0ee72
灵魂出窍,5607.30700,2019-03-16 21:24:52,bcb0ee72
食堂泼辣酱，砸瓦鲁多！,5041.38900,2019-03-16 21:26:28,285bb198
搭嘎口头哇路！,5081.58100,2019-03-16 21:27:29,285bb198
纯♂结,3076.34500,2019-03-16 21:27:49,7fcabf33
穿和服看样子快出事了,4793.38600,2019-03-16 21:29:40,cd21b0f9
辛苦  谢谢,6240.04300,2019-03-16 21:29:43,af1bfcfb
老虚是是什么意思,4947.94000,2019-03-16 21:30:39,db071ad7
开花开花,4970.17500,2019-03-16 21:30:41,cd21b0f9
开炮！！！,4042.28400,2019-03-16 21:33:52,632b7ff7
有些伤害永远无法被原谅,3949.12100,2019-03-16 21:33:54,42e43480
楼高 轻音部,6176.93300,2019-03-16 21:35:08,bcb0ee72
（四川脏话）,4130.94400,2019-03-16 21:35:29,632b7ff7
（四川脏话）,4139.81900,2019-03-16 21:35:48,632b7ff7
哈哈,4054.65300,2019-03-16 21:35:55,9f58c106
看到金克拉，我竟然笑出来了,5238.35900,2019-03-16 21:35:59,db071ad7
对不起 谢谢你,6423.24100,2019-03-16 21:36:07,3ca9d5af
绿字辛苦了,6232.10600,2019-03-16 21:37:18,8ede99c2
（卢本伟脏话）,4233.00400,2019-03-16 21:37:33,632b7ff7
♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂♂,3815.08100,2019-03-16 21:37:41,7fcabf33
以声之色，塑花之形，将你之名，刻于我心,6267.98700,2019-03-16 21:39:03,8ede99c2
感觉橘猫还可以诶,5399.01900,2019-03-16 21:40:20,cd21b0f9
搞基搞基,1855.44400,2019-03-16 21:40:22,c5f2b18b
没有减，是婆婆的阳寿以尽,4562.80700,2019-03-16 21:42:35,87d68620
2019-3-16,6353.15000,2019-03-16 21:43:31,35f9a0aa
她在狂笑,1252.34600,2019-03-16 21:46:10,327841dd
这个笑容由我保护,4887.23100,2019-03-16 21:46:45,f30a78a6
第三遍,48.08100,2019-03-16 21:49:17,2f1fac25
我认为石田和硝子在一起了的，毕竟女主喜欢男主的动漫里，就没有一对最后不成功的，你们谁给我找一部出来我直播吃键盘。,6512.03000,2019-03-16 21:55:57,bcb0ee72
居然有个松冈，虽然不是桐姥爷,6376.79300,2019-03-16 22:02:12,2a4048f7
第3遍,18.92300,2019-03-16 22:04:33,940ca52f
♂♂♂♂♂♂♂♂,6020.75800,2019-03-16 22:11:52,7fcabf33
薛婉欣我喜欢你,236.74100,2019-03-16 22:15:32,ac0e0369
 以声之色，塑花之名，将你之名，刻我于心,6267.24600,2019-03-16 22:18:56,c71890c6
你们说喜欢一个人，是好事环事？我觉得有好有坏，我喜欢的人，我喜欢她，现在却没办法和她交流说话，从开始到现在有半年好，半年前我和她还算能说话，可是初三之后就变成这样了，我玩在好难受啊！！！,573.21900,2019-03-16 22:25:25,ac0e0369
对不起，我喜欢你，hz,6349.66600,2019-03-16 22:25:40,7e41967a
健那绿,131.00100,2019-03-16 22:26:28,98035ecd
以声之形，塑花之形，将你之名，刻于我心。,6256.68500,2019-03-16 22:27:24,a4ff1047
以声之形，塑花之形，将你之名，刻于我心。,6256.68500,2019-03-16 22:28:17,a4ff1047
2019 3 14,6272.29300,2019-03-16 22:40:08,58a06b2
真香,266.80900,2019-03-16 22:40:43,b36f284a
男主想Re：从零开始的异世界生活里的男主,7.75400,2019-03-16 22:42:59,d821d514
10万多人民币,1388.40000,2019-03-16 22:43:33,65e542b3
新人补番,40.44100,2019-03-16 22:48:30,6078f523
我也害怕与人直视，所以走在人群之前会脱下眼镜,1536.48000,2019-03-16 22:49:11,65e542b3
哈哈哈比比谁劲大的xswl,768.04600,2019-03-16 22:49:48,b36f284a
婆婆走好,4542.05800,2019-03-16 22:50:03,18efe5fc
婆婆走好,4548.71400,2019-03-16 22:50:18,18efe5fc
哭死了都,6283.17600,2019-03-16 22:50:22,b02d451e
婆婆走好,4553.23600,2019-03-16 22:50:31,18efe5fc
以声之色，塑花之形，将你之名，刻于我心,6270.65800,2019-03-16 22:50:36,27da6dc8
感谢绿字君,6230.73700,2019-03-16 22:53:00,bf410e7c
我第二次看就又删了啊,497.09100,2019-03-16 22:53:14,d1e969af
2019-3-16挑战失败,6351.01800,2019-03-16 22:55:14,bf410e7c
妈妈，对不起,6379.73700,2019-03-16 22:56:02,bf410e7c
波风水门那个过分了吧,984.47600,2019-03-16 22:58:31,35a1f932
阿里嘎多以马斯,6501.97700,2019-03-16 22:58:36,bf410e7c
以声之色，塑花之形，将你之名，刻于我心,6514.01800,2019-03-16 22:59:23,bf410e7c
又删了吗？,1277.26400,2019-03-16 23:06:22,d1e969af
我真想想把黄毛按在地上摩擦,1786.18700,2019-03-16 23:07:00,839ab395
BGM？,168.88100,2019-03-16 23:10:40,c0448959
（脏话）,3537.71300,2019-03-16 23:10:54,43650dde
WOCao,432.13500,2019-03-16 23:21:06,c0448959
。。。。,47.33300,2019-03-16 23:25:44,d20d895b
第一眼以为他是个女的,2528.23300,2019-03-16 23:26:30,16b0228f
对不起,6406.83100,2019-03-16 23:28:59,28dde97a
WHAT,906.38300,2019-03-16 23:29:17,c0448959
小侄是妹妹中指是谁？,2692.69300,2019-03-16 23:29:40,16b0228f
太给了,6309.32300,2019-03-16 23:29:41,3e04934
kul,1112.50300,2019-03-16 23:32:46,c0448959
看着小时候穿的鞋,2602.63200,2019-03-16 23:32:59,65e542b3
谢谢刚刚的野生字幕君,2484.75600,2019-03-16 23:35:29,54a6ac69
前方高能预警 非战斗人员请迅速撤离,3450.74700,2019-03-16 23:36:13,d7c24af0
同时教语文，化学和历史？,654.04200,2019-03-16 23:37:41,1e06eeb0
有点扯,4536.37200,2019-03-16 23:39:11,ac0e0369
头上带X代表是暗杀目标,1543.39200,2019-03-16 23:42:47,33794118
你个大星星,3297.92200,2019-03-16 23:45:20,35a1f932
婆婆走好,4540.86700,2019-03-16 23:45:33,370ff55b
赶紧下来吧。。。。,3204.50800,2019-03-16 23:47:18,65e542b3
我天？？？？,3277.86600,2019-03-16 23:49:00,65e542b3
这个蜜汁视角,3914.23000,2019-03-16 23:50:21,16b0228f
我真是high到不行了！,2106.55800,2019-03-16 23:53:03,33794118
女主：wrnm,2158.31800,2019-03-16 23:54:05,33794118
婆婆走好，愿你在天堂愉快,4527.26900,2019-03-16 23:54:36,839ab395
男主长的好像斯巴鲁,1850.90800,2019-03-16 23:55:16,d8fcdb17
艾威尔也是入野自由配音,5.80100,2019-03-16 23:56:38,c460bcc7
新人补番,39.37700,2019-03-16 23:59:40,d4d030
初次挑战，不哭,105.33900,2019-03-17 00:00:59,d4d030
我****,763.37100,2019-03-17 00:03:42,6ca54228
我都要看吐了,4265.74600,2019-03-17 00:09:40,f4f8d7fa
2019 3 17,5793.71100,2019-03-17 00:10:15,ac0b59cb
扳手腕哈哈哈哈哈,770.36600,2019-03-17 00:12:40,b8c85790
